Log file open, 12/23/22 13:53:13
[2022.12.24-14.39.57:534][ 11]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2022.12.24-14.39.57:538][ 11]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.12.24-14.39.57:592][ 14]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2022.12.24-14.40.01:685][474]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.24-14.40.01:689][474]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.24-14.40.01:689][474]PIE: New page: PIE session: Minimal_Default (Dec 24, 2022, 4:40:01 AM)
[2022.12.24-14.40.01:690][474]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.40.01:691][474]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002303s)
[2022.12.24-14.40.01:691][474]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.002326s)
[2022.12.24-14.40.01:691][474]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.24-14.40.01:692][474]LogAIModule: Creating AISystem for world Minimal_Default
[2022.12.24-14.40.01:692][474]LogPlayLevel: PIE: World Init took: (0.000609s)
[2022.12.24-14.40.01:697][474]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2022.12.24-14.40.01:699][474]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.24-14.40.01:699][474]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.24-14.40.01:699][474]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.24-14.40.01:699][474]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.24-14.40.01:699][474]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.24-14.40.01:699][474]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.24-14.40.01:701][474]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.24-14.40.01:726][474]LogAudioMixer: Display: Using Audio Hardware Device M32QC (NVIDIA High Definition Audio)
[2022.12.24-14.40.01:726][474]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.24-14.40.01:726][474]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.24-14.40.01:726][474]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.24-14.40.01:726][474]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2022.12.24-14.40.01:726][474]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2022.12.24-14.40.01:727][474]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2022.12.24-14.40.01:727][474]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2022.12.24-14.40.01:727][474]LogInit: FAudioDevice initialized.
[2022.12.24-14.40.01:727][474]LogAudio: Display: Audio Device (ID: 8) registered with world 'Minimal_Default'.
[2022.12.24-14.40.01:730][474]LogLoad: Game class is 'GameModeBase'
[2022.12.24-14.40.01:730][474]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2022.12.24-09.40.01
[2022.12.24-14.40.01:731][474]LogWorld: Bringing up level for play took: 0.000775
[2022.12.24-14.40.01:732][474]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2022.12.24-14.40.01:733][474]PIE: Server logged in
[2022.12.24-14.40.01:733][474]PIE: Play in editor total start time 0.044 seconds.
[2022.12.24-14.40.08:445][262]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.40.08:445][262]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.40.08:445][262]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2022.12.24-14.40.08:445][262]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.40.08:448][262]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.24-14.40.08:449][262]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.40.08:454][262]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.40.08:454][262]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.12.24-14.40.08:455][262]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.12.24-14.40.08:459][262]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.12.24-14.40.08:523][264]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2022.12.24-14.40.49:470][931]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2022.12.24-14.40.49:479][931]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto2
[2022.12.24-14.40.49:479][931]LogSavePackage: Moving '../../../../MyProjects/WarehouseWreckage 5.1/Saved/Minimal_Default_Auto27254FB9F4EDDAB8ECA5E06AB910F2CB8.tmp' to '../../../../MyProjects/WarehouseWreckage 5.1/Saved/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto2.umap'
[2022.12.24-14.40.49:484][931]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/StarterContent/Maps/Minimal_Default' took 0.019
[2022.12.24-14.40.49:484][931]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.019
[2022.12.24-14.41.41:459][969]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.24-14.41.41:464][969]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.24-14.41.41:464][969]PIE: New page: PIE session: Minimal_Default (Dec 24, 2022, 4:41:41 AM)
[2022.12.24-14.41.41:505][969]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.41.41:507][969]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002432s)
[2022.12.24-14.41.41:507][969]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.002467s)
[2022.12.24-14.41.41:508][969]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.24-14.41.41:508][969]LogAIModule: Creating AISystem for world Minimal_Default
[2022.12.24-14.41.41:508][969]LogPlayLevel: PIE: World Init took: (0.000588s)
[2022.12.24-14.41.41:514][969]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2022.12.24-14.41.41:515][969]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.24-14.41.41:515][969]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.24-14.41.41:515][969]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.24-14.41.41:515][969]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.24-14.41.41:515][969]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.24-14.41.41:515][969]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.24-14.41.41:517][969]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.24-14.41.41:544][969]LogAudioMixer: Display: Using Audio Hardware Device M32QC (NVIDIA High Definition Audio)
[2022.12.24-14.41.41:544][969]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.24-14.41.41:544][969]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.24-14.41.41:544][969]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.24-14.41.41:545][969]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2022.12.24-14.41.41:545][969]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=9
[2022.12.24-14.41.41:546][969]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2022.12.24-14.41.41:546][969]LogInit: FAudioDevice initialized.
[2022.12.24-14.41.41:546][969]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2022.12.24-14.41.41:546][969]LogAudio: Display: Audio Device (ID: 9) registered with world 'Minimal_Default'.
[2022.12.24-14.41.41:549][969]LogLoad: Game class is 'GameModeBase'
[2022.12.24-14.41.41:549][969]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2022.12.24-09.41.41
[2022.12.24-14.41.41:550][969]LogWorld: Bringing up level for play took: 0.000794
[2022.12.24-14.41.41:551][969]LogOnline: OSS: Created online subsystem instance for: :Context_10
[2022.12.24-14.41.41:552][969]PIE: Server logged in
[2022.12.24-14.41.41:552][969]PIE: Play in editor total start time 0.088 seconds.
[2022.12.24-14.41.44:605][308]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.41.44:606][308]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.41.44:606][308]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2022.12.24-14.41.44:606][308]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.41.44:608][308]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.24-14.41.44:610][308]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.41.44:615][308]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.41.44:615][308]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.12.24-14.41.44:616][308]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.12.24-14.41.44:620][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2022.12.24-14.41.44:669][310]LogPlayLevel: Display: Destroying online subsystem :Context_10
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: ================================================
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Total job queries 217, among them cache hits 16 (7.37%)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Tracking 199 distinct input hashes that result in 160 distinct outputs (80.40%)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: RAM used: 1.81 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.11%
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Shaders Compiled: 16
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Jobs assigned 18, completed 16 (88.89%)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Average time worker was idle: 11933.88 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Time job spent in pending queue: average 0.05 s, longest 0.13 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Job execution time: average 0.93 s, max 1.75 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Job life time (pending + execution): average 0.98 s, max 1.76
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 5.00 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Jobs were issued in 18 batches (only local compilation was used), average 1.00 jobs/batch
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Average processing rate: 3.20 jobs/sec
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Total thread time: 8.70 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Total thread preprocess time: 0.71 s
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Percentage time preprocessing: 8.11%
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Effective parallelization: 1.74 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy (compiled    1 times, average 0.62 sec, max 0.62 sec, min 0.62 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    5 times, average 0.59 sec, max 0.67 sec, min 0.50 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    5 times, average 0.57 sec, max 0.69 sec, min 0.47 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    1 times, average 0.54 sec, max 0.54 sec, min 0.54 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:      TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy (compiled    1 times, average 0.53 sec, max 0.53 sec, min 0.53 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 34.01% of total time (compiled    5 times, average 0.59 sec, max 0.67 sec, min 0.50 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 32.86% of total time (compiled    5 times, average 0.57 sec, max 0.69 sec, min 0.47 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy - 7.18% of total time (compiled    1 times, average 0.62 sec, max 0.62 sec, min 0.62 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:                                                  FHitProxyVS - 6.19% of total time (compiled    1 times, average 0.54 sec, max 0.54 sec, min 0.54 sec)
[2022.12.24-14.42.15:268][815]LogShaderCompilers: Display:      TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy - 6.06% of total time (compiled    1 times, average 0.53 sec, max 0.53 sec, min 0.53 sec)
[2022.12.24-14.42.15:269][815]LogShaderCompilers: Display: ================================================
[2022.12.24-14.42.25:122][888]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Cylinder.Cylinder
[2022.12.24-14.42.25:122][888]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Cylinder.Cylinder
[2022.12.24-14.42.25:123][888]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Cylinder.Cylinder as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_3
[2022.12.24-14.42.25:123][888]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Cylinder.Cylinder as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_3
[2022.12.24-14.43.22:507][ 61]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.24-14.43.22:512][ 61]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.24-14.43.22:512][ 61]PIE: New page: PIE session: Minimal_Default (Dec 24, 2022, 4:43:22 AM)
[2022.12.24-14.43.22:512][ 61]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.43.22:515][ 61]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002836s)
[2022.12.24-14.43.22:515][ 61]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.002864s)
[2022.12.24-14.43.22:515][ 61]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.24-14.43.22:515][ 61]LogAIModule: Creating AISystem for world Minimal_Default
[2022.12.24-14.43.22:516][ 61]LogPlayLevel: PIE: World Init took: (0.000781s)
[2022.12.24-14.43.22:522][ 61]LogUObjectHash: Compacting FUObjectHashTables data took   0.44ms
[2022.12.24-14.43.22:523][ 61]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.24-14.43.22:523][ 61]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.24-14.43.22:523][ 61]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.24-14.43.22:523][ 61]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.24-14.43.22:524][ 61]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.24-14.43.22:524][ 61]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.24-14.43.22:525][ 61]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.24-14.43.22:551][ 61]LogAudioMixer: Display: Using Audio Hardware Device M32QC (NVIDIA High Definition Audio)
[2022.12.24-14.43.22:551][ 61]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.24-14.43.22:551][ 61]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.24-14.43.22:551][ 61]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.24-14.43.22:553][ 61]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2022.12.24-14.43.22:553][ 61]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2022.12.24-14.43.22:554][ 61]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2022.12.24-14.43.22:554][ 61]LogInit: FAudioDevice initialized.
[2022.12.24-14.43.22:554][ 61]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2022.12.24-14.43.22:554][ 61]LogAudio: Display: Audio Device (ID: 10) registered with world 'Minimal_Default'.
[2022.12.24-14.43.22:556][ 61]LogLoad: Game class is 'GameModeBase'
[2022.12.24-14.43.22:557][ 61]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2022.12.24-09.43.22
[2022.12.24-14.43.22:557][ 61]LogWorld: Bringing up level for play took: 0.000781
[2022.12.24-14.43.22:559][ 61]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2022.12.24-14.43.22:560][ 61]PIE: Server logged in
[2022.12.24-14.43.22:560][ 61]PIE: Play in editor total start time 0.048 seconds.
[2022.12.24-14.43.25:255][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.43.25:255][296]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-14.43.25:256][296]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2022.12.24-14.43.25:256][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.43.25:258][296]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.24-14.43.25:259][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.24-14.43.25:264][296]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.24-14.43.25:265][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2022.12.24-14.43.25:266][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2022.12.24-14.43.25:268][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-14.43.25:270][296]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.12.24-14.43.25:349][300]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2022.12.24-14.50.55:954][ 80]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2022.12.24-14.50.55:963][ 80]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto3
[2022.12.24-14.50.55:963][ 80]LogSavePackage: Moving '../../../../MyProjects/WarehouseWreckage 5.1/Saved/Minimal_Default_Auto37F36768742EE11F04D6C0CA2825B7F63.tmp' to '../../../../MyProjects/WarehouseWreckage 5.1/Saved/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto3.umap'
[2022.12.24-14.50.55:968][ 80]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/StarterContent/Maps/Minimal_Default' took 0.019
[2022.12.24-14.50.55:968][ 80]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.019
[2022.12.24-14.55.15:854][859]LogDerivedDataCache: C:/Users/dabos/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.039 and deleted 0 files with total size 0 MiB. Scanned 981 files in 976 folders with total size 26 MiB.
[2022.12.24-15.27.03:124][574]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.24-15.27.03:133][574]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.24-15.27.03:133][574]PIE: New page: PIE session: Minimal_Default (Dec 24, 2022, 5:27:03 AM)
[2022.12.24-15.27.03:134][574]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-15.27.03:137][574]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003393s)
[2022.12.24-15.27.03:137][574]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.003428s)
[2022.12.24-15.27.03:137][574]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.24-15.27.03:137][574]LogAIModule: Creating AISystem for world Minimal_Default
[2022.12.24-15.27.03:138][574]LogPlayLevel: PIE: World Init took: (0.000622s)
[2022.12.24-15.27.03:143][574]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2022.12.24-15.27.03:144][574]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.24-15.27.03:144][574]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.24-15.27.03:144][574]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.24-15.27.03:144][574]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.24-15.27.03:144][574]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.24-15.27.03:144][574]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.24-15.27.03:168][574]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.24-15.27.03:195][574]LogAudioMixer: Display: Using Audio Hardware Device M32QC (NVIDIA High Definition Audio)
[2022.12.24-15.27.03:195][574]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.24-15.27.03:195][574]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.24-15.27.03:195][574]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.24-15.27.03:196][574]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=11
[2022.12.24-15.27.03:196][574]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=11
[2022.12.24-15.27.03:197][574]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=11
[2022.12.24-15.27.03:197][574]LogInit: FAudioDevice initialized.
[2022.12.24-15.27.03:197][574]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=11
[2022.12.24-15.27.03:197][574]LogAudio: Display: Audio Device (ID: 11) registered with world 'Minimal_Default'.
[2022.12.24-15.27.03:202][574]LogLoad: Game class is 'GameModeBase'
[2022.12.24-15.27.03:203][574]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2022.12.24-10.27.03
[2022.12.24-15.27.03:203][574]LogWorld: Bringing up level for play took: 0.000823
[2022.12.24-15.27.03:205][574]LogOnline: OSS: Created online subsystem instance for: :Context_12
[2022.12.24-15.27.03:206][574]PIE: Server logged in
[2022.12.24-15.27.03:206][574]PIE: Play in editor total start time 0.073 seconds.
[2022.12.24-15.27.07:251][984]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.24-15.27.07:251][984]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2022.12.24-15.27.07:251][984]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2022.12.24-15.27.07:251][984]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
